"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"code_DMH2";"code_DMH3";"code_DMH4";"code_DMH5";"code_DMH6";"code_DMH7";"code_DMH8";"code_DMH9";"quart_abg";"num_arbre"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"piste de debardage";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"SO";"T_118_SO.21"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"Ouest";"";9;NA;1;1;1;0;"10";2;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"Ouest";"";9;NA;1;1;1;0;"10";3;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"Ouest";"";9;NA;1;1;1;0;"5";4;"CHA";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.2"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"3DE11h";"";"";"";"";"";"";"";"";"ON";"T_118_ON.3"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.4"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;10;NA;"charme";NA;"2DE11t";"";"";"";"";"";"";"";"";"ON";"T_118_ON.5"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.6"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;10;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.7"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.8"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"C";"";NA;NA;14;3;"charme";5;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.9"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.10"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;30;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.11"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.12"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"DE12h";"IN13h";"";"";"";"";"";"";"";"ON";"T_118_ON.13"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;20;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.14"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;15;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_118_ON.15"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;55;NA;"chene sessile";NA;"DE13t";"IN13t";"";"";"";"";"";"";"";"ON";"T_118_ON.16"
"T_118";"19/06/2024";"10:42";"12:40";"ciel nuageux et bleu";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_118_1";"D";NA;NA;68;NA;"Quercus_petraea";NA;"";"";"";"";"";"";"";"";"";NA;"T_118_1"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"5";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"5";2;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"10";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"10";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"5";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"5";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Nord";"";18;NA;0;0;0;0;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_19_2";"E";NA;NA;72;NA;"chene sessile";15.5;"";"";"";"";"";"";"";"";"";"SO";"T_19_2"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_19_NE.2"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;70;NA;"chene sessile";NA;"CV12h";"DE13h";"";"";"";"";"";"";"";"NE";"T_19_NE.3"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"S";"";NA;NA;15;NA;"hetre";1;"";"";"";"";"";"";"";"";"";"NE";"T_19_NE.4"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;25;2;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"NE";"T_19_NE.5"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;80;NA;"chene pedoncule";NA;"2DE11t";"4DE11h";"2DE13h";"2CV44p";"IN13h";"";"";"";"";"NE";"T_19_NE.6"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_19_NE.7"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_19_NE.8"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;75;NA;"chene sessile";NA;"3DE11h";"GR12h";"";"";"";"";"";"";"";"NE";"T_19_NE.9"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;55;NA;"hetre";NA;"DE10h";"";"";"";"";"";"";"";"";"NE";"T_19_NE.10"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"D";NA;NA;90;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"NE";"T_19_NE.11"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"T_19_NE.12"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;" ";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";5;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";4;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";2;"HET";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";3;"HET";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";4;"INC";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Est";"";6;NA;1;1;1;0;"5";3;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;25;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_19_ES.2"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_19_ES.3"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_19_ES.4"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"IN23t";"IN14t";"2DE13h";"2DE11h";"";"";"";"";"";"ES";"T_19_ES.5"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"CV14h";"CV11h";"IN21h";"CV22h";"12IN13t";"5IN14t";"IN13p";"IN14p";"";"ES";"T_19_ES.6"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;36;2;"hetre";9;"3IN14p";"IN13p";"4IN13t";"IN14t";"CV25t";"";"";"";"";"ES";"T_19_ES.7"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_19_ES.8"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;25;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"T_19_ES.9"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"CV22t";"IN13h";"2DE11t";"3DE11h";"";"";"";"";"";"ES";"T_19_ES.10"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Sud";"";15;NA;1;0;1;1;"5";4;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Sud";"";15;NA;1;0;1;1;"10";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Sud";"";15;NA;1;0;1;1;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Sud";"";15;NA;1;0;1;1;"15";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Sud";"";15;NA;1;0;1;1;"10";2;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Sud";"";15;NA;1;0;1;1;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_19_3";"D";NA;NA;68;NA;"";21;"";"";"";"";"";"";"";"";"";"SO";"T_19_3"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"CV44p";"";"";"";"";"";"";"";"";"SO";"T_19_SO.4"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"CV44p";"CV22h";"2DE11h";"";"";"";"";"";"";"SO";"T_19_SO.5"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"DE12h";"DE10h";"CV21p";"CV22t";"";"";"";"";"";"SO";"T_19_SO.6"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;85;NA;"chene sessile";NA;"2DE11h";"";"";"";"";"";"";"";"";"SO";"T_19_SO.7"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;45;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"SO";"T_19_SO.8"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"T_19_SO.9"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"T_19_SO.10"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";NA;NA;100;NA;"chene sessile";NA;"DE13t";"IN13t";"2DE11h";"";"";"";"";"";"";"SO";"T_19_SO.11"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"CV22h";"";"";"";"";"";"";"";"";"SO";"T_19_SO.12"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"";"";"";"";"";"";"";"";"";"NE";"T_19_4"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"T_19_SO.13"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"hetre";NA;"CV44p";"";"";"";"";"";"";"";"";"SO";"T_19_SO.14"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"5";1;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"5";1;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"15";5;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"5";2;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"Ouest";"";18;NA;0;0;0;1;"5";5;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;30;NA;"charme";NA;"";"";"";"";"";"";"";"";"";"ON";"T_19_ON.2"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;15;NA;"hetre";NA;"IN21h";"";"";"";"";"";"";"";"";"ON";"T_19_ON.3"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"DE13h";"GR12t";"";"";"";"";"";"";"";"ON";"T_19_ON.4"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"CV22h";"";"";"";"";"";"";"";"";"ON";"T_19_ON.5"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"2DE11h";"CV44p";"";"";"";"";"";"";"";"ON";"T_19_ON.6"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;35;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_19_ON.7"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_19_ON.8"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_19_ON.9"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;75;NA;"chene sessile";NA;"CV44p";"CV22t";"";"";"";"";"";"";"";"ON";"T_19_ON.10"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_19_ON.11"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"EX11p";"CV12h";"2DE11h";"";"";"";"";"";"";"ON";"T_19_ON.12"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"CV44p";"DE12h";"DE10h";"CV22h";"";"";"";"";"";"ON";"T_19_ON.13"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"T_19_ON.14"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"";"";"";"";"";"";"";"";"";NA;"T_19_1"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"Nord";"";7;NA;0;0;1;0;"5";3;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"Nord";"";7;NA;0;0;1;0;"10";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"Nord";"";7;NA;0;0;1;0;"10";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"Nord";"";7;NA;0;0;1;0;"10";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"Nord";"";7;NA;0;0;1;0;"10";4;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"Nord";"";7;NA;0;0;1;0;"10";4;"INC";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
