placette;date;heure_debut;heure_fin;rq_placette;transect;rq_transect;pts_libres_15m;pts_libres_25m;arbustive_15m;arbustive_25m;arboree_15m;arboree_25m;BMS_classe_diametre.cm;BMS_sd_saprox;BMS_sp;BMS_contact_sol;quart;rq_quart;Cat_arbre;note_DEPERIS;BM;MR;diam;BMP_sd_saprox;BMP_sp;H_arbre_mort.m;code_DMH;code_DMH2;code_DMH3;code_DMH4;code_DMH5;code_DMH6;code_DMH7;code_DMH8;code_DMH9
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Sud-Ouest;;V;D;;;100;;chene sessile;;DE13t;IN13t;2DE11h;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Sud-Ouest;;V;;;;25;;hetre;;CV22h;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Nord-Est;piste de debardage;T_19_4;D;;;83;;chene sessile;23;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;hetre;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Sud-Ouest;;V;;;;35;;hetre;;CV44p;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;5;1;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;5;1;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;15;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;5;2;HET;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;Ouest;;18;;0;0;0;1;5;5;HET;Oui;;;;;;;;;;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;30;;charme;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;IN21h;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;80;;chene sessile;;DE13h;GR12t;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;70;;chene sessile;;CV22h;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;80;;chene sessile;;2DE11h;CV44p;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;35;;hetre;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;75;;chene sessile;;CV44p;CV22t;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;40;;hetre;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;60;;chene sessile;;EX11p;CV12h;2DE11h;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;40;;hetre;;CV44p;DE12h;DE10h;CV22h;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Ouest-Nord;;V;;;;40;;hetre;;;;;;;;;;
T_19;18/06/2024;10:25;13:45;ciel blanc;;;;;;;;;;;;;Centre;;T_19_1;C;;;102;;Quercus_petraea;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;5;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;4;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;4;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;2;HET;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;2;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;4;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Nord;;7;;0;0;1;0;10;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);M;;;;27;2;hetre;;5IN13h;IN14h;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;45;;hetre;;SE11h;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;T_207_2;D;;;69;;;13;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;10;;hetre;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;10;;hetre;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;55;;chene sessile;;2IN11p;2IN11t;2IN13p;2IN13t;GR12t;DE11h;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;55;;chene sessile;;GR12t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;15;;charme;;CV22t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;40;;hetre;;CV41p;SE11t;IN11h;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;45;;hetre;;SE11t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;20;;hetre;;SE13t;SE11t;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;20;;hetre;;SE11t;SE32p;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;10;;hetre;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;80;;hetre;;2CV44p;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;60;;hetre;;4CV44p;SE11t;DE11h;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);V;;;;35;;hetre;;CV22h;CV41p;EP21p;CV44p;SE11t;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;15;5;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;10;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;5;2;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;5;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Est;pluie;11;;0;1;1;1;10;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene sessile;;4DE11h;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;25;;hetre;;DE12h;CV22h;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene sessile;;SE11t;2DE11h;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;D;;;70;;chene sessile;;2CV44p;DE11h;GR12h;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;C;;;;28;;hetre;16;SE13t;GR21p;2IN13t;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;C;;;;15;;hetre;9;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;50;;chene sessile;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;50;;chene sessile;;IN11p;GR12t;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;20;;charme;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;50;;chene sessile;;GR12t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;15;;hetre;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Est-Sud;;V;;;;45;;chene sessile;;SE13t;GR12t;DE13t;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;10;4;INC;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;4;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;4;INC;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;4;INC;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;4;INC;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;3;INC;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;5;HET;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Sud;pluie;8;;1;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;50;;chene sessile;;2IN11p;2IN13t;IN14t;IN11t;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;charme;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;hetre;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;55;;chene sessile;;GR12t;IN22h;DE11h;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;70;;chene sessile;;DE11t;SE11t;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;hetre;;SE11t;CV13t;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;chene sessile;;GR12t;DE11h;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;60;;chene sessile;;CV22h;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;T_207_3;F;;;53;;;12,5;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Nord-Est;piste de debardage + fosse de ruisseau (a sec);T_207_4;D;;;61;;;15,5;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;charme;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;70;;chene pedoncule;;2CV22t;CV41t;CV12t;DE13t;DE13h;IN23h;SE11t;2DE11h;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;hetre;;SE11t;CV22t;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;60;;chene sessile;;DE11t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Sud-Ouest;;V;;;;30;;hetre;;SE11t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;10;5;CHA;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;10;5;CHA;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;10;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;20;3;CHE;Non;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;4;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;15;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;5;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;3;INC;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;Ouest;pluie;9;;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;45;;chene sessile;;CV44p;DE13h;2DE11h;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;15;;alisier torminal;;;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;35;;chene sessile;;IN11t;EP22t;DE11t;GR12t;GR12h;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;35;;chene sessile;;GR12h;GR12t;IN11h;IN11p;IN11t;SE11t;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;65;;chene sessile;;GR12h;GR12t;SE13t;DE11t;CV44p;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;24;;charme;;SE11t;2CV22h;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;C;;;85;;chene sessile;;SE13t;DE13h;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;55;;chene sessile;;SE13t;;;;;;;;
T_207;19/06/2024;08:45;10:25;debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie;;;;;;;;;;;;;Centre;;T_207_1;B;;;87;;Quercus_petraea;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Ouest-Nord;piste de debardage + fosse de ruisseau (a sec);V;;;;65;;chene sessile;;3IN13t;SE11t;IN11h;DE11h;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;1;HET;Non;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;15;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;Nord;;3;;0;0;1;1;5;1;CHE;Oui;;;;;;;;;;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Nord-Est;;T_315_2;;;;76;;;17;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Nord-Est;;V;;;;25;;hetre;;SE11t;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Nord-Est;;V;;;;25;;hetre;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Nord-Est;;V;;;;70;;chene sessile;;GR12t;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Nord-Est;;V;;;;30;;hetre;;;;;;;;;;
T_315;20/06/2024;10:00;11:30;pluie tout le long de l inventaire;;;;;;;;;;;;;Nord-Est;;V;;;;20;;hetre;;;;;;;;;;
