"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"quart_abg";"num_arbre";"vol_BMP.m2";"effectif";"DMH";"strate"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;75;NA;"chene sessile";NA;"GR12h";"NE";"T_19_NE.9";"";1;"GR12";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"V";"";NA;NA;55;NA;"hetre";NA;"DE10h";"NE";"T_19_NE.10";"";1;"DE10";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"IN23t";"ES";"T_19_ES.5";"";1;"IN23";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"IN14t";"ES";"T_19_ES.5";"";1;"IN14";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"2DE13h";"ES";"T_19_ES.5";"";2;"DE13";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"2DE11h";"ES";"T_19_ES.5";"";2;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"CV14h";"ES";"T_19_ES.6";"";1;"CV14";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"CV11h";"ES";"T_19_ES.6";"";1;"CV11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"IN21h";"ES";"T_19_ES.6";"";1;"IN21";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"CV22h";"ES";"T_19_ES.6";"";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"12IN13t";"ES";"T_19_ES.6";"";1;"IN13";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"5IN14t";"ES";"T_19_ES.6";"";5;"IN14";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"IN13p";"ES";"T_19_ES.6";"";1;"IN13";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;45;2;"hetre";NA;"IN14p";"ES";"T_19_ES.6";"";1;"IN14";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;36;2;"hetre";9;"3IN14p";"ES";"T_19_ES.7";"";3;"IN14";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;36;2;"hetre";9;"IN13p";"ES";"T_19_ES.7";"";1;"IN13";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;36;2;"hetre";9;"4IN13t";"ES";"T_19_ES.7";"";4;"IN13";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;36;2;"hetre";9;"IN14t";"ES";"T_19_ES.7";"";1;"IN14";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;36;2;"hetre";9;"CV25t";"ES";"T_19_ES.7";"";1;"CV25";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"CV22t";"ES";"T_19_ES.10";"";1;"CV22";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"IN13h";"ES";"T_19_ES.10";"";1;"IN13";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"2DE11t";"ES";"T_19_ES.10";"";2;"DE11";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"3DE11h";"ES";"T_19_ES.10";"";3;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_19_3";"D";NA;NA;68;NA;"";21;"1CV22h";"SO";"T_19_3";"0.109955742875643";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_19_3";"D";NA;NA;68;NA;"";21;"1CV31h";"SO";"T_19_3";"0.109955742875643";1;"CV31";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_19_3";"D";NA;NA;68;NA;"";21;"1CV31h";"SO";"T_19_3";"0.109955742875643";1;"CV31";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_19_3";"D";NA;NA;68;NA;"";21;"3DE11h";"SO";"T_19_3";"0.109955742875643";3;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"CV44p";"SO";"T_19_SO.4";"";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"CV44p";"SO";"T_19_SO.5";"";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"CV22h";"SO";"T_19_SO.5";"";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;65;NA;"chene sessile";NA;"2DE11h";"SO";"T_19_SO.5";"";2;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"DE12h";"SO";"T_19_SO.6";"";1;"DE12";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"DE10h";"SO";"T_19_SO.6";"";1;"DE10";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"CV21p";"SO";"T_19_SO.6";"";1;"CV21";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"CV22t";"SO";"T_19_SO.6";"";1;"CV22";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;85;NA;"chene sessile";NA;"2DE11h";"SO";"T_19_SO.7";"";2;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;45;NA;"hetre";NA;"SE11t";"SO";"T_19_SO.8";"";1;"SE11";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";NA;NA;100;NA;"chene sessile";NA;"DE13t";"SO";"T_19_SO.11";"";1;"DE13";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";NA;NA;100;NA;"chene sessile";NA;"IN13t";"SO";"T_19_SO.11";"";1;"IN13";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";NA;NA;100;NA;"chene sessile";NA;"2DE11h";"SO";"T_19_SO.11";"";2;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;25;NA;"hetre";NA;"CV22h";"SO";"T_19_SO.12";"";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"1CV21p";"NE";"T_19_4";"0.459457925587507";1;"CV21";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"2CV22h";"NE";"T_19_4";"0.459457925587507";2;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"1CV31p";"NE";"T_19_4";"0.459457925587507";1;"CV31";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"1CV44p";"NE";"T_19_4";"0.459457925587507";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"5DE11h";"NE";"T_19_4";"0.459457925587507";5;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"2DE11t";"NE";"T_19_4";"0.459457925587507";2;"DE11";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"1IN11p";"NE";"T_19_4";"0.459457925587507";1;"IN11";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"1IN13p";"NE";"T_19_4";"0.459457925587507";1;"IN13";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage";"T_19_4";"D";NA;NA;83;NA;"chene sessile";23;"1IN14p";"NE";"T_19_4";"0.459457925587507";1;"IN14";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"hetre";NA;"CV44p";"SO";"T_19_SO.14";"";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;15;NA;"hetre";NA;"IN21h";"ON";"T_19_ON.3";"";1;"IN21";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"DE13h";"ON";"T_19_ON.4";"";1;"DE13";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"GR12t";"ON";"T_19_ON.4";"";1;"GR12";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;70;NA;"chene sessile";NA;"CV22h";"ON";"T_19_ON.5";"";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"2DE11h";"ON";"T_19_ON.6";"";2;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;80;NA;"chene sessile";NA;"CV44p";"ON";"T_19_ON.6";"";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;75;NA;"chene sessile";NA;"CV44p";"ON";"T_19_ON.10";"";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;75;NA;"chene sessile";NA;"CV22t";"ON";"T_19_ON.10";"";1;"CV22";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"EX11p";"ON";"T_19_ON.12";"";1;"EX11";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"CV12h";"ON";"T_19_ON.12";"";1;"CV12";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;60;NA;"chene sessile";NA;"2DE11h";"ON";"T_19_ON.12";"";2;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"CV44p";"ON";"T_19_ON.13";"";1;"CV44";"p"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"DE12h";"ON";"T_19_ON.13";"";1;"DE12";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"DE10h";"ON";"T_19_ON.13";"";1;"DE10";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"hetre";NA;"CV22h";"ON";"T_19_ON.13";"";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1CV22h";NA;"T_19_1";"0.127627201552085";1;"CV22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1CV22t";NA;"T_19_1";"0.127627201552085";1;"CV22";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"4DE11h";NA;"T_19_1";"0.127627201552085";4;"DE11";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1DE11t";NA;"T_19_1";"0.127627201552085";1;"DE11";"t"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1IN13h";NA;"T_19_1";"0.127627201552085";1;"IN13";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1IN14h";NA;"T_19_1";"0.127627201552085";1;"IN14";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1IN22h";NA;"T_19_1";"0.127627201552085";1;"IN22";"h"
"T_19";"18/06/2024";"10:25";"13:45";"ciel blanc";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"T_19_1";"C";NA;NA;102;NA;"Quercus_petraea";NA;"1IN23h";NA;"T_19_1";"0.127627201552085";1;"IN23";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"M";"";NA;NA;27;2;"hetre";NA;"5IN13h";"NE";"T_207_NE.2";"";5;"IN13";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"M";"";NA;NA;27;2;"hetre";NA;"IN14h";"NE";"T_207_NE.2";"";1;"IN14";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;45;NA;"hetre";NA;"SE11h";"NE";"T_207_NE.3";"";1;"SE11";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_207_2";"D";NA;NA;69;NA;"";13;"4CV22h";"SO";"T_207_2";"0.0883572933822129";4;"CV22";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_207_2";"D";NA;NA;69;NA;"";13;"1CV44p";"SO";"T_207_2";"0.0883572933822129";1;"CV44";"p"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_207_2";"D";NA;NA;69;NA;"";13;"3DE11h";"SO";"T_207_2";"0.0883572933822129";3;"DE11";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_207_2";"D";NA;NA;69;NA;"";13;"1IN13h";"SO";"T_207_2";"0.0883572933822129";1;"IN13";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_207_2";"D";NA;NA;69;NA;"";13;"1IN14h";"SO";"T_207_2";"0.0883572933822129";1;"IN14";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"T_207_2";"D";NA;NA;69;NA;"";13;"1SE11h";"SO";"T_207_2";"0.0883572933822129";1;"SE11";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"2IN11p";"NE";"T_207_NE.6";"";2;"IN11";"p"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"2IN11t";"NE";"T_207_NE.6";"";2;"IN11";"t"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"2IN13p";"NE";"T_207_NE.6";"";2;"IN13";"p"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"2IN13t";"NE";"T_207_NE.6";"";2;"IN13";"t"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"GR12t";"NE";"T_207_NE.6";"";1;"GR12";"t"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"DE11h";"NE";"T_207_NE.6";"";1;"DE11";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;55;NA;"chene sessile";NA;"GR12t";"NE";"T_207_NE.7";"";1;"GR12";"t"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;15;NA;"charme";NA;"CV22t";"NE";"T_207_NE.8";"";1;"CV22";"t"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;40;NA;"hetre";NA;"CV41p";"NE";"T_207_NE.9";"";1;"CV41";"p"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;40;NA;"hetre";NA;"SE11t";"NE";"T_207_NE.9";"";1;"SE11";"t"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;40;NA;"hetre";NA;"IN11h";"NE";"T_207_NE.9";"";1;"IN11";"h"
"T_207";"19/06/2024";"08:45";"10:25";"debut le 18/06/2024 de 18h07 a 18h52. DEPERIS fait sous la pluie";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"piste de debardage + fosse de ruisseau (a sec)";"V";"";NA;NA;45;NA;"hetre";NA;"SE11t";"NE";"T_207_NE.10";"";1;"SE11";"t"
